EngineType;CarNr;CarMake;CarModel;TD-GenartNr;TD-GenartDesc;K24-Kategorie;TD-ArtNr;PDM-ArtID;K24Number;Manufacturer;TD-ManufacturerNr
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7778;4685536;NULL;FLI;407
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7779;4685537;NULL;FLI;407
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7780;4685538;NULL;FLI;407
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7781;4685539;NULL;FLI;407
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7782;4685540;NULL;FLI;407
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7783;4685541;NULL;FLI;407
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;JTC2785;4685232;NULL;TRW;161
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;JTC2786;4685233;NULL;TRW;161
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);293;Kennzeichenleuchte;Beleuchtung;L03-210-0005LED;4683137;NULL;ABK;4657
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);654;Radlagersatz;Radaufhängung;9262002K;4662812;NULL;GSP;373
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314205;4701504;NULL;MEZ;94
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314206;4701505;NULL;MEZ;94
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314207;4701506;NULL;MEZ;94
Mild Hybrid;141628;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314208;4701507;NULL;MEZ;94
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);215;Fußmattensatz;Innenausstattung;PAL18-0045;4689855;NULL;ASU;442
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);215;Fußmattensatz;Innenausstattung;PAL18-5045;4691764;NULL;ASU;442
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7778;4684934;NULL;B+B;475
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7779;4684935;NULL;B+B;475
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7780;4684936;NULL;B+B;475
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7781;4684937;NULL;B+B;475
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7782;4684938;NULL;B+B;475
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7783;4684939;NULL;B+B;475
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7778;4685536;NULL;FLI;407
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7779;4685537;NULL;FLI;407
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7780;4685538;NULL;FLI;407
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7781;4685539;NULL;FLI;407
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7782;4685540;NULL;FLI;407
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7783;4685541;NULL;FLI;407
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;JTC2785;4685232;NULL;TRW;161
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;JTC2786;4685233;NULL;TRW;161
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);293;Kennzeichenleuchte;Beleuchtung;L03-210-0005LED;4683137;NULL;ABK;4657
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314205;4701504;NULL;MEZ;94
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314206;4701505;NULL;MEZ;94
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314207;4701506;NULL;MEZ;94
Mild Hybrid;141629;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314208;4701507;NULL;MEZ;94
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);215;Fußmattensatz;Innenausstattung;PAL18-0045;4689855;NULL;ASU;442
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);215;Fußmattensatz;Innenausstattung;PAL18-5045;4691764;NULL;ASU;442
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7778;4684934;NULL;B+B;475
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7779;4684935;NULL;B+B;475
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7780;4684936;NULL;B+B;475
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7781;4684937;NULL;B+B;475
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7782;4684938;NULL;B+B;475
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;BCA7783;4684939;NULL;B+B;475
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7778;4685536;NULL;FLI;407
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7779;4685537;NULL;FLI;407
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7780;4685538;NULL;FLI;407
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7781;4685539;NULL;FLI;407
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7782;4685540;NULL;FLI;407
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7783;4685541;NULL;FLI;407
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;JTC2785;4685232;NULL;TRW;161
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;JTC2786;4685233;NULL;TRW;161
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);293;Kennzeichenleuchte;Beleuchtung;L03-210-0005LED;4683137;NULL;ABK;4657
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314205;4701504;NULL;MEZ;94
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314206;4701505;NULL;MEZ;94
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314207;4701506;NULL;MEZ;94
Mild Hybrid;141630;AUDI;A5 Sportback (F5A, F5F);1361;Türschloss;Schließanlage;2314208;4701507;NULL;MEZ;94
Mild Hybrid;141808;MAZDA;3 Stufenheck (BP_);215;Fußmattensatz;Innenausstattung;PAL18-0873;4690683;NULL;ASU;442
Mild Hybrid;141808;MAZDA;3 Stufenheck (BP_);215;Fußmattensatz;Innenausstattung;PAL18-5873;4692592;NULL;ASU;442
Mild Hybrid;141808;MAZDA;3 Stufenheck (BP_);391;Heckleuchte;Beleuchtung;2031652;4677083;NULL;AKA;362
Mild Hybrid;141808;MAZDA;3 Stufenheck (BP_);391;Heckleuchte;Beleuchtung;2032652;4677084;NULL;AKA;362
Mild Hybrid;141808;MAZDA;3 Stufenheck (BP_);560;Dichtungsvollsatz, Motor;Kurbelgehäuse;01-10017-03;4665581;NULL;REI;9
Mild Hybrid;141836;MERCEDES-BENZ;E-KLASSE T-Model (S213);424;Filter, Innenraumluft;Heizung/Lüftung;EKR7410;4671955;NULL;MCF;218
Mild Hybrid;141836;MERCEDES-BENZ;E-KLASSE T-Model (S213);793;Elektromotor, Innenraumgebläse;Heizung/Lüftung;MS8777;4658424;NULL;AVC;247
Mild Hybrid;141836;MERCEDES-BENZ;E-KLASSE T-Model (S213);793;Elektromotor, Innenraumgebläse;Heizung/Lüftung;MS8778;4658425;NULL;AVC;247
Mild Hybrid;141836;MERCEDES-BENZ;E-KLASSE T-Model (S213);1180;Federbeinstützlager;Radaufhängung;43295 01;4710653;NULL;LEF;35
Mild Hybrid;141836;MERCEDES-BENZ;E-KLASSE T-Model (S213);1180;Federbeinstützlager;Radaufhängung;803 367;4710622;NULL;SAC;32
Mild Hybrid;141864;KIA;STONIC (YB);215;Fußmattensatz;Innenausstattung;PAL18-0790;4690600;NULL;ASU;442
Mild Hybrid;141864;KIA;STONIC (YB);215;Fußmattensatz;Innenausstattung;PAL18-5790;4692509;NULL;ASU;442
Mild Hybrid;141864;KIA;STONIC (YB);424;Filter, Innenraumluft;Heizung/Lüftung;LFCP362;4672169;NULL;LUF;4973
Mild Hybrid;141864;KIA;STONIC (YB);1330;Spritzblech, Bremsscheibe;Bremsanlage;6115447;4701923;NULL;MEZ;94
Mild Hybrid;141864;KIA;STONIC (YB);1330;Spritzblech, Bremsscheibe;Bremsanlage;6115448;4701924;NULL;MEZ;94
Mild Hybrid;141864;KIA;STONIC (YB);3229;Stange/Strebe, Stabilisator;Radaufhängung;4308890;4680097;NULL;KFT;4546
Mild Hybrid;141882;MERCEDES-BENZ;E-KLASSE (W213);215;Fußmattensatz;Innenausstattung;PAL18-0958;4690768;NULL;ASU;442
Mild Hybrid;141882;MERCEDES-BENZ;E-KLASSE (W213);215;Fußmattensatz;Innenausstattung;PAL18-5958;4692677;NULL;ASU;442
Mild Hybrid;141882;MERCEDES-BENZ;E-KLASSE (W213);391;Heckleuchte;Beleuchtung;2001702;4677073;NULL;AKA;362
Mild Hybrid;141882;MERCEDES-BENZ;E-KLASSE (W213);391;Heckleuchte;Beleuchtung;2002702;4677076;NULL;AKA;362
Mild Hybrid;141882;MERCEDES-BENZ;E-KLASSE (W213);391;Heckleuchte;Beleuchtung;440-19AHL-LD-AE;4677178;NULL;ABK;4657
Mild Hybrid;141882;MERCEDES-BENZ;E-KLASSE (W213);391;Heckleuchte;Beleuchtung;440-19AHR-LD-AE;4677179;NULL;ABK;4657
Mild Hybrid;141900;LAND ROVER;RANGE ROVER IV (L405);82;Bremsscheibe;Bremsanlage;8DD 355 123-091;3451143;NULL;HLP;2
Mild Hybrid;141901;LAND ROVER;RANGE ROVER IV (L405);82;Bremsscheibe;Bremsanlage;8DD 355 123-091;3451143;NULL;HLP;2
Mild Hybrid;141902;LAND ROVER;RANGE ROVER SPORT (L494);82;Bremsscheibe;Bremsanlage;8DD 355 123-091;3451143;NULL;HLP;2
Mild Hybrid;141902;LAND ROVER;RANGE ROVER SPORT (L494);215;Fußmattensatz;Innenausstattung;PAL18-0835;4690645;NULL;ASU;442
Mild Hybrid;141902;LAND ROVER;RANGE ROVER SPORT (L494);215;Fußmattensatz;Innenausstattung;PAL18-5835;4692554;NULL;ASU;442
Mild Hybrid;141903;LAND ROVER;RANGE ROVER SPORT (L494);82;Bremsscheibe;Bremsanlage;8DD 355 123-091;3451143;NULL;HLP;2
Mild Hybrid;141903;LAND ROVER;RANGE ROVER SPORT (L494);215;Fußmattensatz;Innenausstattung;PAL18-0835;4690645;NULL;ASU;442
Mild Hybrid;141903;LAND ROVER;RANGE ROVER SPORT (L494);215;Fußmattensatz;Innenausstattung;PAL18-5835;4692554;NULL;ASU;442
Mild Hybrid;141907;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-0827;4690637;NULL;ASU;442
Mild Hybrid;141907;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-5827;4692546;NULL;ASU;442
Mild Hybrid;141908;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-0827;4690637;NULL;ASU;442
Mild Hybrid;141908;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-5827;4692546;NULL;ASU;442
Mild Hybrid;141909;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-0827;4690637;NULL;ASU;442
Mild Hybrid;141909;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-5827;4692546;NULL;ASU;442
Mild Hybrid;141911;LAND ROVER;DEFENDER Station Wagon (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141911;LAND ROVER;DEFENDER Station Wagon (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141912;LAND ROVER;DEFENDER Station Wagon (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141912;LAND ROVER;DEFENDER Station Wagon (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141913;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141913;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141914;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141914;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141915;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141915;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141937;LAND ROVER;RANGE ROVER SPORT (L494);82;Bremsscheibe;Bremsanlage;8DD 355 123-091;3451143;NULL;HLP;2
Mild Hybrid;141937;LAND ROVER;RANGE ROVER SPORT (L494);215;Fußmattensatz;Innenausstattung;PAL18-0835;4690645;NULL;ASU;442
Mild Hybrid;141937;LAND ROVER;RANGE ROVER SPORT (L494);215;Fußmattensatz;Innenausstattung;PAL18-5835;4692554;NULL;ASU;442
Mild Hybrid;141953;LAND ROVER;DEFENDER Station Wagon (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141953;LAND ROVER;DEFENDER Station Wagon (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141954;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;737659;4696687;NULL;JAE;1291
Mild Hybrid;141954;LAND ROVER;DEFENDER Van (L663);179;Elektrosatz, Anhängevorrichtung;Anhängevorrichtung;747417;4696705;NULL;JAE;1291
Mild Hybrid;141965;LAND ROVER;RANGE ROVER EVOQUE (L551);402;Bremsbelagsatz, Scheibenbremse;Bremsanlage;315 03 201 01 11;4674092;NULL;OES;2728
Mild Hybrid;141966;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-0827;4690637;NULL;ASU;442
Mild Hybrid;141966;LAND ROVER;DISCOVERY SPORT (L550);215;Fußmattensatz;Innenausstattung;PAL18-5827;4692546;NULL;ASU;442
Mild Hybrid;141966;LAND ROVER;DISCOVERY SPORT (L550);402;Bremsbelagsatz, Scheibenbremse;Bremsanlage;315 03 201 01 11;4674092;NULL;OES;2728
Mild Hybrid;141971;LAND ROVER;RANGE ROVER IV (L405);82;Bremsscheibe;Bremsanlage;8DD 355 123-091;3451143;NULL;HLP;2
Mild Hybrid;141972;LAND ROVER;RANGE ROVER VELAR (L560);215;Fußmattensatz;Innenausstattung;PAL18-0836;4690646;NULL;ASU;442
Mild Hybrid;141972;LAND ROVER;RANGE ROVER VELAR (L560);215;Fußmattensatz;Innenausstattung;PAL18-5836;4692555;NULL;ASU;442
Mild Hybrid;141973;LAND ROVER;RANGE ROVER VELAR (L560);215;Fußmattensatz;Innenausstattung;PAL18-0836;4690646;NULL;ASU;442
Mild Hybrid;141973;LAND ROVER;RANGE ROVER VELAR (L560);215;Fußmattensatz;Innenausstattung;PAL18-5836;4692555;NULL;ASU;442
Mild Hybrid;141974;LAND ROVER;RANGE ROVER VELAR (L560);215;Fußmattensatz;Innenausstattung;PAL18-0836;4690646;NULL;ASU;442
Mild Hybrid;141974;LAND ROVER;RANGE ROVER VELAR (L560);215;Fußmattensatz;Innenausstattung;PAL18-5836;4692555;NULL;ASU;442
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);51;Axialgelenk, Spurstange;Lenkung;G2-2037;4666656;NULL;OPT;129
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);284;Spurstange;Lenkung;G0-2046;4684659;NULL;OPT;129
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);284;Spurstange;Lenkung;G0-2047;4684660;NULL;OPT;129
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);914;Spurstangenkopf;Lenkung;G1-2061;4650285;NULL;OPT;129
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);914;Spurstangenkopf;Lenkung;G1-2062;4650286;NULL;OPT;129
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);2462;Trag-/Führungsgelenk;Radaufhängung;G3-2026;4687091;NULL;OPT;129
Mild Hybrid;141980;BMW;8 Cabriolet (G14, F91);2462;Trag-/Führungsgelenk;Radaufhängung;G3-2026S;4687092;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);51;Axialgelenk, Spurstange;Lenkung;G2-2037;4666656;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);284;Spurstange;Lenkung;G0-2046;4684659;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);284;Spurstange;Lenkung;G0-2047;4684660;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);914;Spurstangenkopf;Lenkung;G1-2061;4650285;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);914;Spurstangenkopf;Lenkung;G1-2062;4650286;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);2462;Trag-/Führungsgelenk;Radaufhängung;G3-2026;4687091;NULL;OPT;129
Mild Hybrid;141982;BMW;8 Coupe (G15, F92);2462;Trag-/Führungsgelenk;Radaufhängung;G3-2026S;4687092;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);51;Axialgelenk, Spurstange;Lenkung;G2-2037;4666656;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);284;Spurstange;Lenkung;G0-2046;4684659;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);284;Spurstange;Lenkung;G0-2047;4684660;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);914;Spurstangenkopf;Lenkung;G1-2061;4650285;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);914;Spurstangenkopf;Lenkung;G1-2062;4650286;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);2462;Trag-/Führungsgelenk;Radaufhängung;G3-2026;4687091;NULL;OPT;129
Mild Hybrid;141983;BMW;8 Gran Coupe (G16, F93);2462;Trag-/Führungsgelenk;Radaufhängung;G3-2026S;4687092;NULL;OPT;129
Mild Hybrid;141986;BMW;3 (G20, G80);39;Anhängevorrichtung;Anhängevorrichtung;053-653;4677632;NULL;BOL;41
Mild Hybrid;141986;BMW;3 (G20, G80);215;Fußmattensatz;Innenausstattung;PAL18-0098;4689908;NULL;ASU;442
Mild Hybrid;141986;BMW;3 (G20, G80);215;Fußmattensatz;Innenausstattung;PAL18-5098;4691817;NULL;ASU;442
Mild Hybrid;141986;BMW;3 (G20, G80);274;Stabilisator, Fahrwerk;Radaufhängung;33662-4;4684824;NULL;HUR;5060
Mild Hybrid;141986;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4673050;NULL;CIF;311
Mild Hybrid;141986;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4672961;NULL;MLI;121
Mild Hybrid;141986;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4673057;NULL;CIF;311
Mild Hybrid;141986;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4672968;NULL;MLI;121
Mild Hybrid;141986;BMW;3 (G20, G80);4051;Dichtring, Düsenhalter;Gemischaufbereitung;313 02 019 01 11;4673436;NULL;OES;2728
Mild Hybrid;141987;BMW;3 (G20, G80);39;Anhängevorrichtung;Anhängevorrichtung;053-653;4677632;NULL;BOL;41
Mild Hybrid;141987;BMW;3 (G20, G80);215;Fußmattensatz;Innenausstattung;PAL18-0098;4689908;NULL;ASU;442
Mild Hybrid;141987;BMW;3 (G20, G80);215;Fußmattensatz;Innenausstattung;PAL18-5098;4691817;NULL;ASU;442
Mild Hybrid;141987;BMW;3 (G20, G80);274;Stabilisator, Fahrwerk;Radaufhängung;33662-3;4684823;NULL;HUR;5060
Mild Hybrid;141987;BMW;3 (G20, G80);274;Stabilisator, Fahrwerk;Radaufhängung;33662-4;4684824;NULL;HUR;5060
Mild Hybrid;141987;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4673050;NULL;CIF;311
Mild Hybrid;141987;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4672961;NULL;MLI;121
Mild Hybrid;141987;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4673057;NULL;CIF;311
Mild Hybrid;141987;BMW;3 (G20, G80);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4672968;NULL;MLI;121
Mild Hybrid;141987;BMW;3 (G20, G80);4051;Dichtring, Düsenhalter;Gemischaufbereitung;313 02 019 01 11;4673436;NULL;OES;2728
Mild Hybrid;141988;BMW;3 Touring (G21, G81);39;Anhängevorrichtung;Anhängevorrichtung;053-653;4677632;NULL;BOL;41
Mild Hybrid;141988;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4673050;NULL;CIF;311
Mild Hybrid;141988;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4672961;NULL;MLI;121
Mild Hybrid;141988;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4673057;NULL;CIF;311
Mild Hybrid;141988;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4672968;NULL;MLI;121
Mild Hybrid;141988;BMW;3 Touring (G21, G81);4051;Dichtring, Düsenhalter;Gemischaufbereitung;313 02 019 01 11;4673436;NULL;OES;2728
Mild Hybrid;141989;BMW;3 Touring (G21, G81);39;Anhängevorrichtung;Anhängevorrichtung;053-653;4677632;NULL;BOL;41
Mild Hybrid;141989;BMW;3 Touring (G21, G81);274;Stabilisator, Fahrwerk;Radaufhängung;33662-3;4684823;NULL;HUR;5060
Mild Hybrid;141989;BMW;3 Touring (G21, G81);274;Stabilisator, Fahrwerk;Radaufhängung;33662-4;4684824;NULL;HUR;5060
Mild Hybrid;141989;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4673050;NULL;CIF;311
Mild Hybrid;141989;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.372;4672961;NULL;MLI;121
Mild Hybrid;141989;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4673057;NULL;CIF;311
Mild Hybrid;141989;BMW;3 Touring (G21, G81);407;Warnkontakt, Bremsbelagverschleiß;Bremsanlage;SU.379;4672968;NULL;MLI;121
Mild Hybrid;141989;BMW;3 Touring (G21, G81);4051;Dichtring, Düsenhalter;Gemischaufbereitung;313 02 019 01 11;4673436;NULL;OES;2728
Mild Hybrid;142120;BMW;4 Cabriolet (G23);566;Nockenwelle;Motorsteuerung;647072;4665158;NULL;AMC;277
Mild Hybrid;142120;BMW;4 Cabriolet (G23);566;Nockenwelle;Motorsteuerung;647073;4665159;NULL;AMC;277
Mild Hybrid;142198;AUDI;Q5 (FYB, FYG);293;Kennzeichenleuchte;Beleuchtung;L03-210-0005LED;4683137;NULL;ABK;4657
Mild Hybrid;142241;SKODA;OCTAVIA V Combi (NX5);215;Fußmattensatz;Innenausstattung;PAL18-1568;4691378;NULL;ASU;442
Mild Hybrid;142241;SKODA;OCTAVIA V Combi (NX5);215;Fußmattensatz;Innenausstattung;PAL18-6568;4693287;NULL;ASU;442
Mild Hybrid;142242;SKODA;OCTAVIA V (NX3);215;Fußmattensatz;Innenausstattung;PAL18-1568;4691378;NULL;ASU;442
Mild Hybrid;142242;SKODA;OCTAVIA V (NX3);215;Fußmattensatz;Innenausstattung;PAL18-6568;4693287;NULL;ASU;442
Mild Hybrid;142256;AUDI;Q5 (FYB, FYG);293;Kennzeichenleuchte;Beleuchtung;L03-210-0005LED;4683137;NULL;ABK;4657
Mild Hybrid;142258;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7778;4685536;NULL;FLI;407
Mild Hybrid;142258;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7779;4685537;NULL;FLI;407
Mild Hybrid;142258;AUDI;A5 Sportback (F5A, F5F);273;Lenker, Radaufhängung;Radaufhängung;FCA7780;4685538;NULL;FLI;407
